TITLE;TYPE;LENGTH;TIME_SIGNATURE;TEMPO;DEFAULT_TIME_SIGNATURE;DEFAULT_TEMPO;DEFAULT_TIME_SIGNATURE_AND_TEMPO;POSITIVE[IF(TYPE==1&&NOT(DEFAULT_TIME_SIGNATURE_AND_TEMPO))];FALSE_POSITIVE;REDUNDANT;TITLE_NOT_SUFFICIENT;YEAR_OF_COMPOSITION;INITIAL_RELEASE;YEAR_FOR_ANALYSIS;COMMENT
196-CLEMENTI - Sonatina Op-36 No-04 part-B.mid;1;70.50000000000009; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=750000 time=0>;0;0;0;1;0;;;;1798–99;1799;
197-CLEMENTI - Sonatina Op-36 No-04 part-C.mid;1;105.33338599999823; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=666667 time=0>;0;0;0;1;0;;;;1798–99;1799;
198-CLEMENTI - Sonatina Op-36 No-05 part-A.mid;1;407.99999999998187; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=0>;1;0;0;1;0;;;;1798–99;1799;
199-CLEMENTI - Sonatina Op-36 No-05 part-B.mid;1;82.17392399999991; <meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=652174 time=0>;0;0;0;1;0;;;;1798–99;1799;
200-CLEMENTI - Sonatina Op-36 No-05 part-C.mid;1;207.59999999999894; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=0>;0;0;0;1;0;;;;1798–99;1799;
201-CLEMENTI - Sonatina Op-36 No-06 part-A.mid;1;446.3999999999904; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=0>;1;0;0;1;0;;;;1798–99;1799;
202-CLEMENTI - Sonatina Op-36 No-06 part-B.mid;1;164.394999999998; <meta message time_signature numerator=6 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=0>;0;0;0;1;0;;;;1798–99;1799;
203-DEBUSSY - Childrens Corner.mid;1;907.9999999999981; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
204-DEBUSSY - Clair De Lune.mid;1;219.8623792083283; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=472441 time=2480>;1;0;0;1;1;;;;;;
205-DEBUSSY - Jardins Sous La Pluie.mid;1;236.12708333332952; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
206-DVORAK - American Suite.mid;1;1025.4466918250478; <meta message time_signature numerator=2 denominator=2 clocks_per_click=48 notated_32nd_notes_per_beat=8 time=3840>; <meta message set_tempo tempo=300000 time=2>;0;0;0;1;0;;;1894–1895;;1895;
207-ELGAR - Enigma Variations (Complete).mid;1;1458.927365083399; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=370370 time=4240>;1;0;0;1;1;;;;;;
208-ELGAR - Imperial March (Church Organ).mid;1;321.02365949998926; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=472441 time=0>;1;0;0;1;1;;;;;;
209-ELGAR - Nimrod (from The Enigma Variations).mid;1;158.15104166666669; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
210-ELGAR - Pomp And Circumstance March No-04.mid;1;315.663943718749; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=342857 time=1>;1;0;0;1;1;;;;;;
211-FAURE - Dolly Suite 01-of-06.mid;1;177.27710015365025; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1512859 time=384>;0;0;0;1;0;;;1893–1896;;1896;
212-FAURE - Dolly Suite 02-of-06.mid;1;129.9579632499991; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=292042 time=384>;0;0;0;1;0;;;1893–1896;;1896;
213-FAURE - Dolly Suite 03-of-06.mid;1;171.82716091666484; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1071620 time=384>;0;0;0;1;0;;;1893–1896;;1896;
214-FAURE - Dolly Suite 04-of-06.mid;1;162.0214067499991; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=336361 time=384>;0;0;0;1;0;;;1893–1896;;1896;
215-FAURE - Dolly Suite 05-of-06.mid;1;232.26471081249952; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1331853 time=1104>;0;0;0;1;0;;;1893–1896;;1896;
216-FAURE - Dolly Suite 06-of-06.mid;1;135.17328789062387; <meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=520698 time=91776>;0;0;0;1;0;;;1893–1896;;1896;
217-FAURE - Impromptu No-03.mid;1;241.74151418749895; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=377358 time=49980>;1;0;0;1;1;;;;;;
218-FAURE - Nocturne No-04.mid;1;317.5583519479278; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=454545 time=115792>;1;0;0;1;1;;;;;;
220-GRANADOS - El Pelele.mid;1;265.09638499999176; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=521739 time=1064>;1;0;0;1;1;;;;;;
221-GRIEG - from Holbergs Time Suite.mid;0;1011.0895833333354; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=270720>;1;0;0;1;1;;;;;;
222-GRIEG - Op-12 No-01 (Poetic Tone Pictures).mid;1;38.61200699999998; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=800000 time=120>;0;0;0;1;0;;;1866-67;;1867;
223-GRIEG - Op-12 No-02 (Poetic Tone Pictures).mid;1;104.1874940000002; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=437956 time=480>;0;0;0;1;0;;;1866-67;;1867;
224-GRIEG - Op-12 No-03 (Poetic Tone Pictures).mid;1;129.00636299999994; <meta message time_signature numerator=2 denominator=2 clocks_per_click=48 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=960>;0;0;0;1;0;;;1866-67;;1867;
225-GRIEG - Op-12 No-04 (Poetic Tone Pictures).mid;1;64.74488475000034; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=303030 time=0>;0;0;0;1;0;;;1866-67;;1867;
226-GRIEG - Op-12 No-05 (Poetic Tone Pictures).mid;1;68.97200399999987; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=560748 time=0>;0;0;0;1;0;;;1866-67;;1867;
227-GRIEG - Op-12 No-06 (Poetic Tone Pictures).mid;1;56.428136999999936; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=333333 time=480>;0;0;0;1;0;;;1866-67;;1867;
228-GRIEG - Op-12 No-07 (Poetic Tone Pictures).mid;1;77.6724520000002; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1052632 time=120>;0;0;0;1;0;;;1866-67;;1867;
229-GRIEG - Op-12 No-08 (Poetic Tone Pictures).mid;1;71.77574399999995; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=560748 time=0>;1;0;0;1;0;;;1866-67;;1867;
230-GRIEG - Peer Gynt Suite No-1 for Piano.mid;0;654.0000000000041; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=124800>;1;0;0;1;1;;;;;;
231-GRIEG - To Spring.mid;1;140.66500456249855; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=461538 time=43008>;1;0;0;1;1;;;;;;
232-HAYDN - Sonate No-52.mid;1;1053.9999999999998; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
233-LISZT - Mephisto Valse No1.mid;1;600.9081605416528; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=413793 time=53256>;1;0;0;1;1;;;;;;
234-LISZT - Sonate B Minor.mid;1;1509.219044510561; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=468750 time=2116>;1;0;0;1;1;;;;;;
235-LISZT - 1st Concerto (version for 2 pianos).mid;1;985.0439888332702; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=476190 time=60>;1;0;0;1;1;;;;;;
236-LISZT - Benediction To God In Solitude.mid;1;824.9128608416364; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=3529>;1;0;0;1;1;;;;;;
237-LISZT - Eroica (transcendental Etude).mid;1;235.68561406250325; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=315789 time=4340>;1;0;0;1;1;;;;;;
238-LISZT - Feux Follet (transcendental Etude).mid;1;227.76859514583717; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=666667 time=10092>;0;0;0;1;1;;;;;;
239-LISZT - Hungarian Rhapsody No-12.mid;1;532.2077168775884; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=461538 time=2155>;1;0;0;1;1;;;;;;
240-LISZT - Hungarian Rhapsody No-15 (Rakoczy March).mid;1;366.071394242192; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=491803 time=22088>;1;0;0;1;1;;;;;;
241-LISZT - Hungarian Rhapsody No-2.mid;1;569.9250000000302; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
242-LISZT - La Campanella (from Paganinis 2nd Conc).mid;1;293.3208333333373; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
243-LISZT - Liebestraum No-3 (vers a).mid;1;237.85300988541806; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=428571 time=16248>;1;0;0;1;1;;;;;;
244-LISZT - Liebestraum No-3 (vers b).mid;1;276.6979166666637; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
245-LISZT - Mazeppa (transcendental Etude).mid;1;439.30353837500843; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=413793 time=392>;1;0;0;1;1;;;;;;
246-LISZT - Obermanns Valley (from The Swiss Book of Annees De Pelerinage).mid;1;660.1189868724235; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=491803 time=25020>;1;0;0;1;1;;;;;;
247-LISZT - Petrarch Sonnet No 104 (from The Italian Book of Annees De Pelerinage).mid;1;298.0107536041692; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=571429 time=15056>;1;0;0;1;1;;;;;;
248-LISZT - Un Sospiro.mid;1;307.9999999999995; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
249-LISZT - Valse Oubliee.mid;1;284.52374113540924; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=389610 time=93900>;1;0;0;1;1;;;;;;
250-LISZT - Venezia E Napoli Canzone.mid;1;148.34689440624933; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=560748 time=1732>;1;0;0;1;1;;;;;;
251-LISZT - Venezia E Napoli Gondola.mid;1;290.99959721874984; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=7188>;1;0;0;1;1;;;;;;
252-LISZT - Venezia E Napoli Tarantel.mid;1;510.74206044794204; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=422535 time=4720>;1;0;0;1;1;;;;;;
253-MENDELSSOHN - Piano Concerto In G Minor (1st Mov).mid;0;824.4730601250154; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=342857 time=5400>;1;0;0;1;1;;;;;;
254-MENDELSSOHN - Spring Song.mid;1;178.67083333333326; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
255-MENDELSSOHN - Wedding March transcr for Piano.mid;1;275.46354166666544; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
256-MOSZKOWSKY - Etincelles.mid;0;158.44633253125016; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=315789 time=156836>;1;0;0;1;1;;;;;;
257-MOZART, Wolfgang Amadeus - (piano for 4 hands) K19d.mid;1;639.9228719999638; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=360>; <meta message set_tempo tempo=600000 time=0>;0;0;0;1;0;;;1765;;1765;
258-MOZART, Wolfgang Amadeus - (piano for 4 hands) K357.mid;1;750.0181951416114; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=8639>; <meta message set_tempo tempo=705882 time=1>;0;0;0;1;0;;;1786–87?;;1787;
259-MOZART, Wolfgang Amadeus - (piano for 4 hands) K358.mid;1;667.1999999999744; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=25200>; <meta message set_tempo tempo=400000 time=0>;0;0;0;1;0;;;1773–74;;1774;
260-MOZART, Wolfgang Amadeus - (piano for 4 hands) K381.mid;1;621.2518358916753; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=360>; <meta message set_tempo tempo=500000 time=1>;0;0;0;1;0;;;1773–74;;1774;
261-MOZART, Wolfgang Amadeus - (piano for 4 hands) K401.mid;1;210.00833333333304; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;1773;;1773;
262-MOZART, Wolfgang Amadeus - (piano for 4 hands) K497.mid;1;1481.7343094252235; <meta message time_signature numerator=6 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=480>; <meta message set_tempo tempo=600000 time=361>;0;0;0;1;0;;;1786;;1786;
263-MOZART, Wolfgang Amadeus - (piano for 4 hands) K501.mid;1;394.5205643416865; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=480>; <meta message set_tempo tempo=789474 time=1>;0;0;0;1;0;;;1786;;1786;
264-MOZART, Wolfgang Amadeus - (piano for 4 hands) K521.mid;1;1330.807991924818; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=360>; <meta message set_tempo tempo=789474 time=360>;0;0;0;1;0;;;1787;;1787;
265-MOZART, Wolfgang Amadeus - (piano for 4 hands) K594.mid;1;597.799999999959; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=420>; <meta message set_tempo tempo=1000000 time=72060>;0;0;0;1;0;;;1790;;1790;
266-MOZART, Wolfgang Amadeus - (piano for 4 hands) K608.mid;1;534.5457320000132; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=30240>; <meta message set_tempo tempo=545455 time=0>;0;0;0;1;0;;;1791;;1791;
267-MOZART, Wolfgang Amadeus - Ah Vous Dirai Je Maman Variations.mid;1;711.7822916666734; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
268-MOZART, Wolfgang Amadeus - Fantasie C Moll.mid;1;728.0000000000041; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
269-MOZART, Wolfgang Amadeus - Fantasie D Moll.mid;1;322.0000000000013; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
270-MOZART, Wolfgang Amadeus - Sonate Kv 284.mid;1;1706.257523950041; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=31680>; <meta message set_tempo tempo=674157 time=240>;0;0;0;1;0;;;1775;;1775;
271-MOZART, Wolfgang Amadeus - Sonate Kv 332.mid;1;1207.7552245000363; <meta message time_signature numerator=6 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=1440>; <meta message set_tempo tempo=530973 time=360>;0;0;0;1;1;;;;;;
272-MOZART, Wolfgang Amadeus - Sonate Kv 545.mid;1;688.6536681833446; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=240>; <meta message set_tempo tempo=769231 time=56>;0;0;0;1;1;;;;;;
273-MOZART, Wolfgang Amadeus - Sonate Kv331 (01-of-03 files).mid;1;441.01250000000465; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
274-MOZART, Wolfgang Amadeus - Sonate Kv331 (02-of-03 files).mid;1;212.74999999999775; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
275-MOZART, Wolfgang Amadeus - Sonate Kv331 (03-of-03 files).mid;1;209.00624999999567; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
276-MOZART, Wolfgang Amadeus - Sonate No-10 (With The Alla Turca Rondo).mid;1;863.9999999999995; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
277-MOZART, Wolfgang Amadeus - Alla Turca Rondo.mid;1;212.8569299999928; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=476190 time=0>;0;0;0;1;0;;;1783;;1783;
278-MUSSORGSKY - Pictures At An Exhibition.mid;1;1735.4130120624106; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=452>; <meta message set_tempo tempo=444444 time=120>;0;0;0;1;1;;;;;;
279-PROKOFIEV - Sonata No-3.mid;0;471.3145732187621; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=1152>; <meta message set_tempo tempo=340909 time=9224>;0;0;0;1;1;;;;;;
280-PROKOFIEV - Suggestion Diabolique.mid;0;134.7773688229171; <meta message time_signature numerator=2 denominator=2 clocks_per_click=48 notated_32nd_notes_per_beat=8 time=1920>; <meta message set_tempo tempo=315789 time=8448>;0;0;0;1;1;;;;;;
281-PROKOFIEV - The Famous Toccata.mid;0;9875.377543260412; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=545455 time=3868167>;0;0;0;1;1;;;;;;
282-RACHMANINOV, Sergie - 1st Concerto (version for 2 pianos).mid;1;1831.1943505833365; <meta message time_signature numerator=9 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=80960>; <meta message set_tempo tempo=1000000 time=29392>;0;0;0;1;1;;;;;;
283-RACHMANINOV, Sergie - 3rd Movement of the 2nd Sonata.mid;0;247.50704752083226; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=384>; <meta message set_tempo tempo=335196 time=380>;0;0;0;1;1;;;;;;
284-RACHMANINOV, Sergie - Korsakovs Bumble Bee (transcr for Piano).mid;1;72.00000000000007; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
285-RACHMANINOV, Sergie - Prelude Op-23 No-04.mid;1;222.76249999999823; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=0>;1;0;0;1;1;;;;;;
286-RACHMANINOV, Sergie - The Famous C Sharp Minor Prelude.mid;1;211.99999999999855; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
287-RACHMANINOV, Sergie - The Other Most Famous Prelude.mid;1;241.99999999999665; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
288-RACHMANINOV, Sergie - Vocalise.mid;1;368.0699626875048; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=545455 time=160>;1;0;0;1;1;;;;;;
289-RAVEL - Menuet Antique.mid;0;181.99999999999935; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
290-RAVEL - Ondine (from Gaspard De La Nuit).mid;1;343.4945503229189; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=164>;1;0;0;1;1;;;;;;
291-RAVEL - Pavane for A Dead Princess.mid;0;267.7912877666662; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=600000 time=13018>;1;0;0;1;1;;;;;;
292-RAVEL - Pavane Pour Une Infante Defunde.mid;0;342.00000000000045; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
293-SAINT-SAENS - BEETHOVEN, Ludwig von - Variations.mid;1;993.5451418416762; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=20160>; <meta message set_tempo tempo=240000 time=190>;0;0;0;1;0;;;1874;;1874;
294-SATIE - The 3 Gymnopedies.mid;1;432.0000000000019; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
295-SCHUBERT - 4 Improptus Op 90.mid;1;1590.1185074854252; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=1920>; <meta message set_tempo tempo=659341 time=1080>;0;0;0;1;0;;;1827;;1827;
296-SCHUBERT - Improptu Op.90 No-4.mid;0;367.9999999999994; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
297-SCHUBERT - Musical Moment No-6.mid;0;332.0669157166724; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=571429 time=0>;1;0;0;1;1;;;;;;
298-SCHUBERT - The Wanderer Fantasy.mid;0;1353.1790083126011; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=410959 time=54144>;1;0;0;1;1;;;;;;
299-SCHUMANN - A-minor Concerto (Ver for 2 Pianos).mid;1;1675.3217859792715; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=413793 time=2236>;1;0;0;1;1;;;;;;
300-SCHUMANN - Carnival.mid;1;1689.7134467217031; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=444444 time=20584>;1;0;0;1;1;;;;;;
301-SCHUMANN - Fantasie C-dur 01-of-03.mid;1;764.1583333333509; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
